@RELATION credit

@ATTRIBUTE person_age NUMERIC
@ATTRIBUTE person_income NUMERIC
@ATTRIBUTE person_home_ownership {RENT,OWN,MORTGAGE,OTHER}
@ATTRIBUTE person_emp_length NUMERIC
@ATTRIBUTE loan_grade {A,B,C,D,E,F,G}

@DATA
43,45000,RENT,5,A
41,55000,MORTGAGE,17,A
38,47000,RENT,4,C
37,55000,OWN,2,B
46,55000,MORTGAGE,3,B
38,55000,MORTGAGE,16,A
41,50000,RENT,0,C
39,50400,RENT,4,D
38,52000,RENT,6,A
36,55000,MORTGAGE,2,A
39,53800,RENT,1,B
39,55000,OWN,3,C
36,49000,RENT,6,B
36,55000,RENT,5,A
41,58500,RENT,17,D
37,60000,RENT,4,A
44,55000,MORTGAGE,2,A
39,23000,RENT,4,A
40,55000,MORTGAGE,2,A
38,24000,RENT,5,B
36,25200,RENT,3,A
44,29088,RENT,3,B
40,55000,OWN,2,B
48,55000,MORTGAGE,7,C
43,55000,OWN,17,B
38,55000,MORTGAGE,3,C
36,55000,OWN,6,C
37,29000,RENT,5,E
37,49000,MORTGAGE,3,D
42,40000,RENT,0,B
37,45000,RENT,1,A
36,50000,RENT,6,C
36,49074,MORTGAGE,3,E
36,60000,RENT,1,C
42,60000,RENT,3,A
37,55236,MORTGAGE,9,A
42,55308,OWN,8,B
37,66560,RENT,11,B
36,55500,MORTGAGE,15,B
38,55550,MORTGAGE,1,A
37,55900,MORTGAGE,1,B
39,49993,MORTGAGE,10,D
48,56000,MORTGAGE,7,A
36,95000,RENT,3,A
46,56000,MORTGAGE,1,A
43,19440,RENT,1,B
39,56000,MORTGAGE,14,C
37,25000,RENT,6,B
38,26300,RENT,1,C
37,56000,MORTGAGE,2,A
39,56004,MORTGAGE,1,B
42,35000,RENT,1,B
38,36000,RENT,13,B
41,36684,RENT,0,B
36,56400,OWN,0,C
41,38500,RENT,6,A
37,56500,MORTGAGE,4,B
36,56500,MORTGAGE,7,A
36,56650,MORTGAGE,16,C
38,57000,OWN,4,D
43,57000,MORTGAGE,0,A
39,57000,MORTGAGE,16,B
37,48000,RENT,5,A
37,48000,RENT,3,D
44,48000,RENT,4,B
50,50000,RENT,7,C
41,57000,MORTGAGE,11,A
36,55000,RENT,8,A
39,57000,MORTGAGE,0,A
36,51000,MORTGAGE,2,E
42,58000,RENT,16,C
41,58000,RENT,16,C
36,54000,RENT,2,A
41,57253,MORTGAGE,4,A
46,57359,MORTGAGE,3,A
41,62000,RENT,3,B
38,64800,RENT,15,B
38,65000,RENT,6,C
41,67500,RENT,3,B
37,57552,MORTGAGE,0,A
36,57600,OWN,4,A
38,57600,MORTGAGE,2,B
50,68608,RENT,21,B
36,80000,RENT,4,B
44,57700,MORTGAGE,4,A
37,95000,RENT,0,A
41,57996,MORTGAGE,2,B
39,57996,MORTGAGE,10,A
39,117996,RENT,6,D
48,128000,RENT,0,D
37,178008,RENT,12,B
41,210000,RENT,1,A
41,58000,MORTGAGE,12,A
37,780000,RENT,9,B
36,21324,RENT,0,D
44,58000,MORTGAGE,13,D
41,34560,RENT,8,D
40,52000,MORTGAGE,6,C
40,58000,MORTGAGE,9,E
36,80000,RENT,0,C
39,30000,RENT,1,E
37,52700,RENT,1,C
40,63000,RENT,4,C
36,58000,MORTGAGE,12,A
37,29808,RENT,4,C
36,52000,MORTGAGE,11,B
43,58000,MORTGAGE,4,C
41,58000,MORTGAGE,6,C
44,43000,RENT,3,B
46,58000,MORTGAGE,10,C
37,52200,MORTGAGE,2,E
39,102000,RENT,4,B
42,18000,RENT,3,A
45,59000,MORTGAGE,5,A
36,53000,MORTGAGE,5,C
39,24000,RENT,4,C
37,59000,MORTGAGE,3,B
36,24000,RENT,2,C
37,59000,MORTGAGE,7,A
43,25000,RENT,6,B
36,25000,RENT,4,D
36,59004,MORTGAGE,11,A
40,59484,MORTGAGE,13,A
44,28000,RENT,15,A
36,59617,MORTGAGE,14,D
36,59800,MORTGAGE,20,D
38,30000,RENT,6,A
42,30000,RENT,5,D
41,31000,RENT,3,B
39,60000,MORTGAGE,1,C
48,32000,RENT,4,A
45,32000,RENT,0,B
36,60000,MORTGAGE,7,B
37,33600,RENT,3,B
36,33996,RENT,12,A
36,34000,RENT,2,B
39,35000,RENT,8,C
47,30000,RENT,5,B
39,60000,MORTGAGE,6,A
36,30500,RENT,3,B
36,31000,RENT,2,D
37,54000,MORTGAGE,1,D
42,60000,MORTGAGE,1,A
40,60000,MORTGAGE,2,A
46,60000,OWN,18,C
38,60000,MORTGAGE,22,B
40,32000,RENT,2,D
39,33100,RENT,3,C
39,39996,RENT,9,A
50,60000,MORTGAGE,8,A
41,60000,MORTGAGE,3,E
38,60000,MORTGAGE,7,B
36,34000,RENT,0,E
37,42000,RENT,5,B
39,60000,MORTGAGE,22,B
46,60000,MORTGAGE,7,A
40,60000,MORTGAGE,1,C
37,43000,RENT,0,B
43,60000,MORTGAGE,3,B
39,44000,RENT,5,B
39,60000,OWN,7,D
48,60000,MORTGAGE,8,B
37,45000,RENT,1,B
41,39000,RENT,2,D
38,60000,MORTGAGE,4,A
37,45000,RENT,0,A
36,60000,OWN,0,E
42,60000,MORTGAGE,4,B
37,47004,RENT,5,B
41,48000,RENT,7,A
48,60000,MORTGAGE,0,A
41,60000,MORTGAGE,18,D
36,50000,RENT,4,D
43,50000,RENT,4,A
37,50000,RENT,5,B
37,54000,MORTGAGE,21,D
43,60000,MORTGAGE,2,A
43,50000,RENT,3,C
41,60000,OWN,7,A
42,50000,RENT,3,B
37,50000,RENT,1,C
47,44004,RENT,2,B
36,50700,RENT,2,B
41,60000,MORTGAGE,5,C
36,51000,RENT,5,C
39,60000,MORTGAGE,19,A
41,54000,MORTGAGE,6,C
36,60000,MORTGAGE,12,A
38,53052,RENT,0,B
38,60000,MORTGAGE,9,A
36,49000,RENT,0,D
36,60000,MORTGAGE,6,A
41,57600,RENT,6,A
36,53126,RENT,1,D
37,60000,MORTGAGE,4,C
45,54000,MORTGAGE,1,D
43,60000,RENT,1,B
44,60000,MORTGAGE,4,B
40,60000,MORTGAGE,1,D
39,60000,RENT,3,B
40,61500,RENT,3,B
39,60197,RENT,6,A
38,60000,OWN,2,D
43,60000,MORTGAGE,27,B
44,68000,RENT,7,A
38,60000,MORTGAGE,9,E
36,20000,RENT,0,B
43,22800,RENT,0,B
46,27600,RENT,1,B
39,54000,MORTGAGE,0,B
36,60000,MORTGAGE,2,C
49,60000,OWN,7,C
36,15000,RENT,0,C
40,60000,MORTGAGE,1,A
40,16800,RENT,8,A
37,60000,OWN,15,A
39,60000,MORTGAGE,20,A
37,60000,MORTGAGE,17,A
37,20004,RENT,0,B
40,60000,OWN,5,A
47,21000,RENT,9,D
37,21000,RENT,19,D
36,54000,MORTGAGE,1,E
37,24000,RENT,2,C
44,60000,OWN,11,A
46,60000,MORTGAGE,1,C
36,24000,RENT,1,B
43,60000,MORTGAGE,6,B
39,24000,RENT,9,B
36,24960,RENT,3,A
36,60996,MORTGAGE,8,B
40,54996,MORTGAGE,6,B
44,26400,RENT,0,B
41,61000,MORTGAGE,7,B
39,61000,MORTGAGE,3,D
41,61000,MORTGAGE,16,B
37,27036,RENT,2,B
38,27600,RENT,3,D
38,55000,MORTGAGE,4,D
42,61000,OWN,2,A
40,62000,RENT,3,A
42,62000,RENT,2,B
36,61000,MORTGAGE,2,B
36,62000,RENT,3,B
45,61000,MORTGAGE,2,C
37,61000,MORTGAGE,6,C
45,61000,OWN,7,C
39,61250,MORTGAGE,0,A
37,61260,MORTGAGE,2,A
38,65004,RENT,1,B
38,61450,OWN,6,A
37,68500,RENT,2,A
36,68848,RENT,5,B
39,61766,MORTGAGE,4,A
49,61776,MORTGAGE,1,B
45,56000,MORTGAGE,8,D
49,72000,RENT,4,A
40,62000,OWN,5,D
36,62000,MORTGAGE,0,C
39,62000,OWN,3,A
39,75000,RENT,0,A
40,62000,MORTGAGE,17,A
37,74000,RENT,0,D
43,62000,MORTGAGE,11,A
38,62000,MORTGAGE,3,A
43,62000,MORTGAGE,2,B
36,87000,RENT,7,C
36,62000,MORTGAGE,15,A
45,87000,RENT,8,C
44,88000,RENT,8,B
36,62000,MORTGAGE,9,A
38,86105,RENT,2,A
37,108000,RENT,16,B
36,126252,RENT,18,A
39,116000,RENT,1,C
36,62400,MORTGAGE,0,A
36,62400,MORTGAGE,6,D
46,135000,RENT,7,C
36,62400,MORTGAGE,13,C
40,164000,RENT,11,A
37,62400,MORTGAGE,5,D
40,62400,MORTGAGE,7,F
48,40000,RENT,2,C
41,62500,MORTGAGE,17,A
45,140000,RENT,10,A
48,56500,MORTGAGE,9,B
38,62691,OWN,17,C
36,56900,MORTGAGE,16,G
45,63000,MORTGAGE,8,B
37,33280,RENT,2,C
38,36000,RENT,1,C
37,42000,RENT,2,C
39,63000,MORTGAGE,0,A
36,57000,MORTGAGE,11,B
42,36000,RENT,7,D
38,42552,RENT,3,C
39,48000,RENT,3,C
42,44000,RENT,0,C
36,63000,MORTGAGE,7,A
46,48000,RENT,1,F
36,63177,MORTGAGE,3,A
37,70000,RENT,6,A
38,63500,OWN,3,B
36,63599,MORTGAGE,10,A
41,73000,RENT,0,D
40,63996,MORTGAGE,8,B
40,65000,RENT,4,A
42,64000,MORTGAGE,0,A
43,54000,RENT,0,A
45,64000,MORTGAGE,3,A
36,45600,RENT,8,D
43,64000,MORTGAGE,6,A
42,22000,RENT,3,A
49,58000,MORTGAGE,5,D
45,24600,RENT,8,B
42,27000,RENT,4,B
36,64064,MORTGAGE,4,B
36,30000,RENT,0,B
49,64800,MORTGAGE,4,D
39,30000,RENT,6,D
43,36000,RENT,0,A
50,58800,MORTGAGE,12,E
36,64973,MORTGAGE,6,B
36,36000,RENT,3,C
38,36000,RENT,10,B
42,65000,OWN,6,A
37,65000,MORTGAGE,12,B
36,65000,MORTGAGE,6,C
38,65000,MORTGAGE,7,C
39,65000,MORTGAGE,17,A
43,65000,OWN,4,B
43,65000,MORTGAGE,17,D
37,44700,RENT,0,A
43,65000,MORTGAGE,27,A
40,44940,RENT,2,A
37,59000,MORTGAGE,11,E
38,45600,RENT,5,D
41,45600,RENT,3,B
36,48960,RENT,17,B
37,59000,MORTGAGE,10,D
37,45000,RENT,1,B
39,65000,MORTGAGE,3,D
36,65000,MORTGAGE,3,A
41,40000,RENT,3,A
49,50000,RENT,4,B
37,44004,RENT,2,C
42,65000,MORTGAGE,25,B
38,65000,MORTGAGE,5,B
38,65000,OWN,12,B
47,65000,MORTGAGE,21,C
41,31000,RENT,0,D
36,58000,RENT,2,C
37,65000,MORTGAGE,0,B
36,65000,MORTGAGE,1,B
38,65000,OWN,3,B
43,65000,MORTGAGE,2,B
36,65000,MORTGAGE,3,C
49,65000,MORTGAGE,0,B
41,33000,RENT,6,A
36,23004,RENT,0,B
38,65000,MORTGAGE,6,C
39,38604,RENT,9,B
38,34000,RENT,8,D
43,50000,RENT,5,B
41,65000,MORTGAGE,6,B
37,58000,RENT,1,B
36,60000,RENT,3,A
42,65000,MORTGAGE,0,A
36,55000,RENT,1,D
38,58000,RENT,4,E
47,65000,RENT,2,B
44,70000,RENT,4,C
41,28800,RENT,0,C
40,32000,RENT,19,B
44,65004,MORTGAGE,3,B
37,65004,MORTGAGE,5,B
43,59004,MORTGAGE,13,D
38,40000,RENT,0,B
37,65379,MORTGAGE,5,B
36,65458,MORTGAGE,4,A
42,42000,RENT,11,C
41,65500,MORTGAGE,12,A
47,59827,MORTGAGE,9,D
45,65993,MORTGAGE,3,D
41,66000,MORTGAGE,20,A
37,54696,RENT,4,B
40,66000,OWN,25,C
48,66000,MORTGAGE,5,A
44,55000,RENT,18,B
36,62000,RENT,5,A
37,78000,RENT,0,C
44,66000,MORTGAGE,13,C
36,60000,MORTGAGE,3,D
36,85000,RENT,4,A
37,66150,OWN,11,C
39,66200,MORTGAGE,5,B
38,66420,MORTGAGE,8,A
37,60000,RENT,0,C
44,24300,RENT,0,D
48,66948,MORTGAGE,1,B
37,19896,RENT,0,E
44,67000,MORTGAGE,28,B
42,22800,RENT,6,B
38,23000,RENT,4,C
39,67000,MORTGAGE,4,B
36,24000,RENT,20,B
37,24000,RENT,5,B
43,61000,MORTGAGE,3,E
37,25000,RENT,5,D
42,25000,RENT,4,A
39,61020,MORTGAGE,4,D
38,67200,MORTGAGE,11,A
42,25320,RENT,1,D
45,26000,RENT,17,A
36,26000,RENT,1,D
37,26400,RENT,0,E
37,67600,MORTGAGE,6,B
45,52569,MORTGAGE,0,F
38,67870,MORTGAGE,6,B
46,30000,RENT,15,C
39,68000,MORTGAGE,1,C
50,68000,MORTGAGE,5,B
37,30000,RENT,7,B
43,68000,OWN,9,A
37,68000,OWN,20,A
38,30000,RENT,8,A
43,68000,MORTGAGE,2,C
42,68000,MORTGAGE,2,A
39,30400,RENT,2,D
38,30500,RENT,8,C
40,68000,MORTGAGE,1,A
36,31200,RENT,0,A
36,68000,OTHER,2,A
40,31504,RENT,13,E
42,32000,RENT,5,B
42,32000,RENT,5,B
37,32000,RENT,4,C
40,32400,RENT,1,B
37,33000,RENT,0,A
44,68500,MORTGAGE,4,D
36,35000,RENT,1,B
45,35000,RENT,13,A
38,29000,RENT,2,D
47,69000,MORTGAGE,19,A
37,69000,OWN,12,A
41,36000,RENT,5,A
45,36000,RENT,0,B
45,69600,OWN,11,A
43,36000,RENT,1,A
36,69736,MORTGAGE,17,E
42,69996,MORTGAGE,1,A
37,69996,MORTGAGE,10,B
40,69996,OTHER,24,B
50,69996,OWN,19,A
38,38000,RENT,3,A
50,39204,RENT,4,A
45,64000,MORTGAGE,8,A
48,70000,MORTGAGE,2,A
39,70000,MORTGAGE,7,A
37,39870,RENT,8,B
37,70000,MORTGAGE,2,B
40,70000,MORTGAGE,6,A
38,70000,MORTGAGE,16,A
39,70000,MORTGAGE,11,A
38,40000,RENT,15,D
41,70000,MORTGAGE,2,B
36,64000,MORTGAGE,20,E
48,40000,RENT,3,A
42,70000,MORTGAGE,19,A
36,70000,MORTGAGE,6,A
47,41000,RENT,2,C
48,70000,MORTGAGE,31,D
46,70000,MORTGAGE,5,A
40,70000,MORTGAGE,16,A
37,43000,RENT,1,A
39,70000,MORTGAGE,6,A
40,70000,MORTGAGE,1,A
36,70000,MORTGAGE,16,A
37,70000,MORTGAGE,3,D
37,44000,RENT,0,A
36,45000,RENT,12,D
37,70000,MORTGAGE,0,B
38,70000,MORTGAGE,0,A
36,70000,MORTGAGE,16,B
39,70000,MORTGAGE,13,A
49,45000,RENT,8,C
36,70000,MORTGAGE,2,A
39,70000,OWN,0,A
45,36000,RENT,1,C
39,60000,RENT,4,A
39,64000,MORTGAGE,2,E
45,70000,MORTGAGE,15,A
48,12000,RENT,4,A
40,54400,MORTGAGE,16,F
39,45500,RENT,4,D
41,70000,MORTGAGE,1,C
41,70000,MORTGAGE,2,E
36,70000,MORTGAGE,0,C
42,40000,RENT,0,D
36,46000,RENT,2,C
41,70000,MORTGAGE,12,B
42,30000,RENT,0,A
36,70000,MORTGAGE,11,C
37,70000,MORTGAGE,7,B
42,70000,MORTGAGE,3,B
40,70032,MORTGAGE,14,B
42,42000,RENT,2,C
37,43000,RENT,1,C
37,48000,RENT,6,B
41,70800,MORTGAGE,25,A
42,50426,RENT,0,A
41,55000,RENT,4,B
37,71000,MORTGAGE,11,B
44,57000,RENT,1,B
44,71000,MORTGAGE,11,A
41,71000,MORTGAGE,1,B
40,71000,MORTGAGE,5,E
36,65028,MORTGAGE,4,D
36,12000,RENT,4,B
41,41435,RENT,4,E
36,72000,MORTGAGE,4,B
41,47508,RENT,3,B
41,72000,OWN,1,C
42,72000,MORTGAGE,20,A
38,72000,MORTGAGE,10,C
49,72000,MORTGAGE,2,A
45,48000,RENT,2,B
39,48000,RENT,0,C
36,72000,MORTGAGE,8,A
37,72000,MORTGAGE,12,A
43,72000,MORTGAGE,9,A
36,48450,RENT,2,C
41,42600,RENT,0,D
39,66000,MORTGAGE,21,E
38,43000,RENT,22,D
37,49500,RENT,0,A
38,56100,MORTGAGE,4,C
38,72000,MORTGAGE,8,A
36,72000,MORTGAGE,3,A
38,50000,RENT,5,C
39,72000,MORTGAGE,9,B
37,66000,MORTGAGE,4,B
50,72000,MORTGAGE,13,B
36,72000,MORTGAGE,14,A
48,50000,RENT,18,A
42,72000,MORTGAGE,25,A
36,72000,OWN,5,B
39,56100,MORTGAGE,23,D
40,72000,MORTGAGE,18,A
49,56100,MORTGAGE,11,B
37,51000,RENT,11,B
48,72000,MORTGAGE,5,D
43,72000,MORTGAGE,9,B
37,72000,MORTGAGE,9,C
38,72000,MORTGAGE,2,B
37,52000,RENT,21,B
38,72000,MORTGAGE,8,D
44,72061,MORTGAGE,8,C
44,54000,RENT,0,C
41,54000,RENT,5,C
43,72800,MORTGAGE,7,C
37,72800,MORTGAGE,0,B
36,54996,RENT,4,C
37,73000,MORTGAGE,4,A
39,55000,RENT,3,B
48,73000,MORTGAGE,14,A
39,73000,MORTGAGE,3,A
42,55000,RENT,1,C
39,56000,RENT,16,C
41,56448,RENT,5,B
44,73500,OWN,2,B
37,58000,RENT,2,B
43,74000,MORTGAGE,5,B
37,74000,MORTGAGE,8,A
37,60000,RENT,11,A
46,54000,RENT,8,B
36,74000,MORTGAGE,9,C
46,74000,MORTGAGE,18,C
50,60000,RENT,13,C
36,74000,MORTGAGE,9,B
37,60000,RENT,7,A
42,74000,MORTGAGE,1,C
42,74000,MORTGAGE,7,A
40,74004,MORTGAGE,12,A
38,74237,MORTGAGE,4,C
40,60000,RENT,3,D
43,68400,MORTGAGE,9,C
50,74400,MORTGAGE,5,A
36,68400,MORTGAGE,5,C
37,74400,OWN,21,A
46,74500,MORTGAGE,0,C
46,60350,RENT,3,A
44,61000,RENT,7,C
36,75000,MORTGAGE,9,A
45,75000,MORTGAGE,7,C
37,39000,RENT,11,C
40,75000,MORTGAGE,1,A
44,75000,MORTGAGE,6,A
38,75000,MORTGAGE,19,A
42,62000,RENT,26,A
45,62200,RENT,6,B
37,75000,MORTGAGE,4,A
46,63000,RENT,18,B
39,75000,MORTGAGE,13,B
47,64200,RENT,1,B
36,64583,RENT,2,A
38,75000,MORTGAGE,8,B
44,59000,RENT,1,D
36,75000,MORTGAGE,6,A
37,65000,RENT,2,A
41,75000,MORTGAGE,19,C
41,65000,RENT,3,C
42,75000,MORTGAGE,2,B
36,66000,RENT,3,A
37,60000,RENT,1,D
43,60000,RENT,2,D
36,66847,RENT,3,D
44,67000,RENT,5,C
44,61000,RENT,7,D
44,67000,RENT,3,C
36,58650,MORTGAGE,0,B
44,62400,RENT,4,E
49,69000,RENT,11,C
42,69228,RENT,3,A
36,64000,RENT,0,D
40,75000,MORTGAGE,6,C
38,54400,RENT,5,D
41,70000,RENT,2,A
46,70000,RENT,0,A
41,70800,RENT,25,B
41,71500,RENT,4,A
38,66000,RENT,1,D
36,72000,RENT,8,B
39,75000,MORTGAGE,6,A
36,72500,RENT,2,A
36,75000,MORTGAGE,2,B
38,75000,MORTGAGE,13,B
36,75000,RENT,5,B
41,58650,MORTGAGE,15,B
36,75000,MORTGAGE,9,B
37,75000,RENT,3,C
46,62047,RENT,4,A
47,75000,OTHER,1,C
43,80000,RENT,5,B
37,75000,MORTGAGE,0,C
45,75000,MORTGAGE,2,B
36,80000,RENT,0,C
40,69000,MORTGAGE,21,D
37,75600,MORTGAGE,3,A
40,75600,MORTGAGE,9,A
38,75971,MORTGAGE,10,D
38,75996,MORTGAGE,12,A
37,75996,MORTGAGE,2,A
40,75996,MORTGAGE,0,C
39,76000,MORTGAGE,8,A
43,76000,MORTGAGE,4,D
44,76000,MORTGAGE,3,C
37,85000,RENT,3,C
41,76000,MORTGAGE,17,A
38,76000,MORTGAGE,4,A
38,85000,RENT,9,B
39,85000,RENT,3,A
38,85900,RENT,6,B
37,90000,RENT,21,A
46,76800,MORTGAGE,0,C
36,76800,MORTGAGE,18,A
49,70872,MORTGAGE,4,D
36,92000,RENT,5,B
47,93000,RENT,1,B
43,77000,MORTGAGE,3,A
40,77000,MORTGAGE,9,B
37,77000,MORTGAGE,4,A
36,77000,MORTGAGE,7,A
41,95000,RENT,3,D
38,50400,RENT,5,B
36,77000,MORTGAGE,2,E
37,77000,MORTGAGE,2,C
37,42000,RENT,3,C
48,55000,RENT,9,C
37,78000,RENT,14,C
48,83500,RENT,7,A
38,77250,OWN,4,A
39,77256,MORTGAGE,16,B
36,132000,RENT,3,A
39,26000,RENT,11,A
47,77533,MORTGAGE,19,B
49,77736,MORTGAGE,4,A
42,36000,RENT,0,C
39,60000,RENT,1,B
38,35000,RENT,22,A
42,78000,MORTGAGE,6,B
38,78000,MORTGAGE,0,A
37,40000,OWN,6,B
38,78000,MORTGAGE,8,A
36,78000,MORTGAGE,7,A
36,62200,RENT,3,B
38,78000,MORTGAGE,19,A
42,66000,RENT,9,A
39,78000,MORTGAGE,5,C
45,68000,RENT,13,C
37,78000,MORTGAGE,5,B
42,78000,MORTGAGE,4,C
42,78456,MORTGAGE,5,B
40,132000,RENT,18,C
50,150000,RENT,0,B
36,40000,RENT,2,C
45,33600,RENT,8,D
39,78840,MORTGAGE,18,B
42,60000,RENT,3,C
43,79000,MORTGAGE,3,B
36,79200,MORTGAGE,19,A
47,79500,MORTGAGE,0,A
41,33150,RENT,5,C
40,62540,MORTGAGE,5,F
37,39600,RENT,2,C
39,41725,RENT,4,D
40,40000,OWN,2,E
39,55600,RENT,0,C
41,80000,OWN,24,B
44,80000,MORTGAGE,14,A
37,73000,RENT,4,B
40,40000,OWN,12,B
37,74000,MORTGAGE,6,D
43,30000,RENT,0,C
36,80000,MORTGAGE,4,A
37,80000,MORTGAGE,8,A
36,80000,MORTGAGE,3,B
43,55000,RENT,3,B
42,62900,MORTGAGE,26,C
48,20400,RENT,4,A
42,80000,MORTGAGE,3,B
43,80000,MORTGAGE,3,A
47,27000,RENT,2,D
36,80000,MORTGAGE,5,B
43,80000,MORTGAGE,20,A
37,30000,RENT,8,B
44,30000,RENT,2,B
42,80000,MORTGAGE,8,B
44,30000,RENT,0,B
49,74000,MORTGAGE,20,E
43,80000,MORTGAGE,3,A
36,80000,MORTGAGE,20,A
46,80000,MORTGAGE,13,D
37,32000,RENT,0,A
38,80000,MORTGAGE,7,A
39,80000,MORTGAGE,18,C
37,80000,MORTGAGE,5,B
36,33600,RENT,3,B
37,40000,OWN,1,B
37,80000,MORTGAGE,0,C
46,80000,MORTGAGE,3,A
47,80000,MORTGAGE,2,A
38,80000,MORTGAGE,5,C
36,74000,MORTGAGE,20,F
39,80000,MORTGAGE,0,C
46,80000,MORTGAGE,8,B
36,80000,MORTGAGE,9,C
38,36500,RENT,3,A
38,80000,MORTGAGE,2,C
44,80000,MORTGAGE,3,C
44,80000,MORTGAGE,28,D
37,38200,RENT,0,A
37,38304,RENT,3,A
37,80000,MORTGAGE,18,B
36,74000,MORTGAGE,4,B
48,80000,MORTGAGE,0,A
36,74000,MORTGAGE,4,C
36,80000,MORTGAGE,0,B
39,39996,RENT,1,B
39,80000,OWN,0,C
37,40000,RENT,0,B
41,62903,MORTGAGE,4,B
38,40000,RENT,19,B
40,80004,MORTGAGE,15,A
47,80004,MORTGAGE,5,B
44,80100,MORTGAGE,16,B
44,80160,MORTGAGE,13,C
37,42000,RENT,0,A
42,42000,RENT,0,B
38,81000,MORTGAGE,3,C
36,81000,MORTGAGE,9,C
38,81000,MORTGAGE,0,B
38,81000,OWN,4,B
40,81000,MORTGAGE,10,A
40,81120,MORTGAGE,1,B
38,81120,MORTGAGE,5,B
50,81510,MORTGAGE,6,A
43,45000,RENT,0,A
48,64430,MORTGAGE,14,D
42,64464,MORTGAGE,13,E
44,39000,RENT,2,B
42,82000,MORTGAGE,13,E
39,82000,MORTGAGE,7,E
41,82000,MORTGAGE,18,A
38,46000,RENT,1,B
49,82000,MORTGAGE,4,D
38,82000,OWN,4,B
37,59448,RENT,6,A
46,82359,MORTGAGE,6,A
36,82500,MORTGAGE,20,B
40,82531,MORTGAGE,1,A
39,54000,RENT,4,C
43,83000,MORTGAGE,13,B
41,83000,MORTGAGE,6,B
36,83000,MORTGAGE,0,C
37,24000,RENT,3,E
38,24000,RENT,3,C
39,24000,RENT,0,D
38,24996,RENT,2,B
36,83625,MORTGAGE,6,A
36,84000,MORTGAGE,2,B
37,84000,MORTGAGE,21,C
40,27599,RENT,6,B
37,84000,MORTGAGE,11,C
45,28320,RENT,1,B
38,84000,MORTGAGE,17,A
38,84000,MORTGAGE,5,B
48,29120,RENT,0,D
43,84000,MORTGAGE,0,A
39,84000,OWN,12,A
36,84000,MORTGAGE,14,A
38,62000,RENT,3,B
40,84000,MORTGAGE,4,C
39,84000,MORTGAGE,2,A
49,84240,MORTGAGE,4,B
36,84996,MORTGAGE,11,B
47,65000,RENT,9,A
37,65000,RENT,4,D
37,65000,RENT,7,C
39,68640,RENT,2,B
40,85000,MORTGAGE,4,C
42,70000,RENT,6,B
38,85000,MORTGAGE,15,A
37,85000,MORTGAGE,4,B
37,85000,MORTGAGE,19,B
37,85000,MORTGAGE,17,B
38,85000,MORTGAGE,4,B
36,73000,MORTGAGE,3,D
36,72800,RENT,1,A
37,85000,MORTGAGE,2,A
38,85000,MORTGAGE,5,A
42,85000,MORTGAGE,10,D
37,37000,OWN,5,B
39,85000,MORTGAGE,2,B
48,85000,MORTGAGE,0,A
37,42000,RENT,3,A
47,85000,MORTGAGE,5,A
41,37000,OWN,0,C
40,85000,MORTGAGE,1,C
36,85000,OWN,2,D
43,75000,RENT,0,A
37,85000,OWN,3,F
45,36700,OWN,7,A
39,85000,MORTGAGE,1,A
46,85000,OTHER,0,A
47,85000,MORTGAGE,3,A
46,85000,OWN,1,A
44,85280,MORTGAGE,4,B
39,86000,MORTGAGE,10,A
36,62900,MORTGAGE,5,C
42,75744,RENT,2,D
42,82000,RENT,10,D
48,83000,RENT,2,B
43,86004,MORTGAGE,2,B
44,36000,OWN,5,D
36,36000,OWN,4,D
43,86015,MORTGAGE,3,B
43,86044,MORTGAGE,16,A
36,84695,RENT,2,A
37,86500,MORTGAGE,13,A
40,86500,MORTGAGE,2,B
47,86500,MORTGAGE,13,C
39,85000,RENT,4,A
38,86760,MORTGAGE,4,D
46,86807,MORTGAGE,0,A
39,85000,RENT,7,B
49,75000,MORTGAGE,21,D
41,75000,MORTGAGE,13,D
49,88000,RENT,11,A
41,87000,MORTGAGE,4,D
47,87000,MORTGAGE,15,A
46,87000,MORTGAGE,1,C
37,90000,RENT,15,A
40,87048,MORTGAGE,11,A
49,90000,RENT,3,B
37,87950,MORTGAGE,3,B
36,93000,RENT,1,C
37,88000,MORTGAGE,20,B
41,88000,MORTGAGE,5,A
37,88000,MORTGAGE,21,A
36,95000,RENT,2,B
37,88000,MORTGAGE,2,C
42,73100,RENT,4,D
37,88296,MORTGAGE,8,B
49,88400,MORTGAGE,4,C
41,100000,RENT,3,B
37,88824,MORTGAGE,8,A
38,89000,MORTGAGE,2,A
38,89000,MORTGAGE,11,B
49,77000,MORTGAGE,4,D
37,89000,MORTGAGE,3,A
40,36000,OWN,4,C
50,120000,RENT,0,B
41,90000,MORTGAGE,4,C
41,125000,RENT,0,C
38,125000,RENT,0,A
36,90000,OWN,4,A
36,90000,MORTGAGE,13,A
41,113000,RENT,1,D
38,90000,MORTGAGE,5,A
40,90000,MORTGAGE,2,B
41,90000,MORTGAGE,23,A
37,90000,MORTGAGE,11,A
38,78000,MORTGAGE,6,C
39,275000,RENT,12,A
36,48000,RENT,8,A
38,90000,MORTGAGE,1,A
45,90000,MORTGAGE,3,B
39,90000,MORTGAGE,0,B
38,90000,MORTGAGE,14,B
39,90000,MORTGAGE,15,A
37,78000,MORTGAGE,0,B
39,90000,MORTGAGE,2,B
